Time Step,Simulated Decay,Theoretical Decay
108,984,979.6219665894836
109,984,979.4352346077105
110,984,979.2485382201098
111,984,979.0618774198965
112,983,978.8752522002872
113,983,978.6886625544993
114,983,978.5021084757522
115,983,978.3155899572661
116,983,978.1291069922627
117,983,977.9426595739648
118,983,977.7562476955967
119,983,977.5698713503839
120,983,977.3835305315531
121,983,977.1972252323327
122,983,977.0109554459517
123,983,976.824721165641
124,983,976.6385223846326
125,983,976.4523590961596
126,983,976.2662312934565
127,983,976.0801389697593
128,983,975.894082118305
129,982,975.7080607323322
130,982,975.5220748050803
131,982,975.3361243297906
132,982,975.150209299705
133,981,974.9643297080675
134,981,974.7784855481225
135,981,974.5926768131166
136,980,974.4069034962969
137,980,974.2211655909122
138,980,974.0354630902126
139,980,973.8497959874493
140,980,973.6641642758748
141,980,973.4785679487431
142,980,973.2930069993092
143,980,973.1074814208297
144,980,972.9219912065622
145,980,972.7365363497657
146,980,972.5511168437007
147,980,972.3657326816284
148,980,972.1803838568119
149,980,971.9950703625153
150,980,971.809792192004
151,980,971.6245493385449
152,980,971.4393417954055
153,980,971.2541695558557
154,980,971.0690326131655
155,979,970.8839309606071
156,979,970.6988645914535
157,979,970.5138334989791
158,979,970.3288376764597
159,978,970.1438771171721
160,978,969.9589518143946
161,978,969.7740617614069
162,978,969.5892069514896
163,978,969.4043873779248
164,978,969.2196030339959
165,978,969.0348539129877
166,977,968.850140008186
167,977,968.6654613128782
168,977,968.4808178203523
169,976,968.2962095238986
170,976,968.111636416808
171,976,967.9270984923728
172,975,967.7425957438866
173,975,967.5581281646441
174,974,967.373695747942
175,973,967.1892984870772
176,973,967.0049363753486
177,973,966.8206094060563
178,973,966.6363175725014
179,973,966.4520608679867
180,973,966.2678392858159
181,973,966.083652819294
182,973,965.8995014617275
183,973,965.715385206424
184,972,965.5313040466924
185,972,965.347257975843
186,972,965.1632469871874
187,971,964.9792710740383
188,971,964.7953302297094
189,971,964.6114244475164
190,970,964.4275537207757
191,969,964.2437180428053
192,969,964.0599174069241
193,969,963.8761518064528
194,969,963.6924212347128
195,969,963.5087256850271
196,969,963.3250651507201
197,968,963.1414396251171
198,968,962.957849101545
199,968,962.7742935733319
200,968,962.590773033807
201,968,962.4072874763007
202,968,962.2238368941452
203,968,962.0404212806734
204,968,961.8570406292197
205,968,961.6736949331199
206,968,961.4903841857109
207,968,961.307108380331
208,968,961.1238675103193
209,968,960.9406615690169
210,966,960.7574905497657
211,965,960.5743544459091
212,964,960.3912532507916
213,964,960.2081869577589
214,964,960.025155560158
215,964,959.8421590513377
216,963,959.6591974246472
217,963,959.4762706734376
218,963,959.2933787910611
219,963,959.110521770871
220,963,958.927699606222
221,963,958.7449122904701
222,963,958.5621598169724
223,963,958.3794421790877
224,962,958.1967593701756
225,962,958.0141113835972
226,962,957.8314982127147
227,962,957.6489198508915
228,962,957.4663762914927
229,962,957.2838675278842
230,962,957.1013935534335
231,961,956.9189543615092
232,961,956.7365499454811
233,960,956.5541802987204
234,960,956.3718454145995
235,960,956.189545286492
236,960,956.007279907773
237,960,955.8250492718184
238,960,955.642853372006
239,960,955.4606922017143
240,960,955.2785657543236
241,960,955.0964740232146
242,960,954.9144170017703
243,960,954.7323946833742
244,960,954.5504070614115
245,960,954.3684541292685
246,960,954.1865358803324
247,960,954.0046523079924
248,960,953.8228034056384
249,960,953.6409891666618
250,960,953.4592095844553
251,960,953.2774646524125
252,960,953.0957543639287
253,960,952.9140787124002
254,960,952.7324376912246
255,960,952.5508312938009
256,960,952.3692595135292
257,959,952.1877223438106
258,959,952.0062197780484
259,959,951.8247518096459
260,959,951.6433184320086
261,959,951.461919638543
262,959,951.2805554226566
263,959,951.0992257777583
264,959,950.9179306972585
265,959,950.7366701745685
266,959,950.5554442031013
267,958,950.3742527762704
268,957,950.1930958874915
269,957,950.0119735301806
270,956,949.8308856977559
271,956,949.6498323836362
272,956,949.4688135812416
273,955,949.2878292839939
274,955,949.1068794853157
275,955,948.9259641786309
276,955,948.7450833573649
277,955,948.5642370149442
278,955,948.3834251447965
279,955,948.2026477403509
280,955,948.0219047950377
281,955,947.8411963022884
282,955,947.6605222555355
283,955,947.4798826482134
284,955,947.2992774737575
285,955,947.1187067256038
286,955,946.9381703971904
287,955,946.7576684819564
288,955,946.577200973342
289,954,946.3967678647886
290,954,946.2163691497392
291,953,946.0360048216378
292,953,945.8556748739294
293,953,945.675379300061
294,953,945.49511809348
295,953,945.3148912476357
296,953,945.1346987559781
297,953,944.954540611959
298,951,944.7744168090311
299,951,944.5943273406484
300,950,944.414272200266
301,949,944.2342513813408
302,949,944.0542648773303
303,948,943.8743126816935
304,948,943.6943947878907
305,948,943.5145111893836
306,947,943.3346618796347
307,947,943.1548468521081
308,947,942.9750661002691
309,947,942.7953196175841
310,947,942.6156073975209
311,947,942.4359294335485
312,947,942.256285719137
313,946,942.0766762477581
314,946,941.8971010128843
315,946,941.7175600079896
316,946,941.5380532265492
317,946,941.3585806620397
318,946,941.1791423079387
319,946,940.9997381577252
320,946,940.8203682048792
321,946,940.6410324428822
322,946,940.4617308652169
323,946,940.2824634653673
324,946,940.1032302368184
325,944,939.9240311730566
326,944,939.7448662675696
327,944,939.5657355138462
328,944,939.3866389053767
329,944,939.2075764356522
330,944,939.0285480981654
331,944,938.8495538864103
332,944,938.6705937938816
333,944,938.491667814076
334,943,938.312775940491
335,942,938.1339181666251
336,942,937.9550944859785
337,941,937.7763048920526
338,941,937.5975493783499
339,941,937.418827938374
340,941,937.2401405656299
341,941,937.0614872536239
342,941,936.8828679958635
343,941,936.7042827858573
344,941,936.5257316171154
345,941,936.3472144831488
346,941,936.1687313774701
347,941,935.9902822935927
348,941,935.8118672250317
349,940,935.6334861653032
350,940,935.4551391079244
351,940,935.276826046414
352,940,935.0985469742919
353,939,934.9203018850792
354,939,934.7420907722981
355,939,934.563913629472
356,939,934.385770450126
357,939,934.2076612277856
358,939,934.0295859559786
359,939,933.8515446282332
360,939,933.6735372380792
361,939,933.4955637790474
362,939,933.31762424467
363,939,933.1397186284805
364,939,932.9618469240136
365,939,932.7840091248049
366,939,932.6062052243917
367,939,932.4284352163124
368,939,932.2506990941064
369,939,932.0729968513147
370,939,931.895328481479
371,939,931.7176939781428
372,939,931.5400933348507
373,939,931.3625265451481
374,938,931.1849936025822
375,938,931.007494500701
376,938,930.830029233054
377,938,930.652597793192
378,938,930.4752001746667
379,938,930.2978363710312
380,938,930.1205063758398
381,938,929.943210182648
382,937,929.7659477850128
383,937,929.5887191764922
384,937,929.4115243506453
385,937,929.2343633010325
386,937,929.0572360212158
387,937,928.8801425047579
388,937,928.7030827452229
389,937,928.5260567361764
390,937,928.3490644711848
391,937,928.1721059438161
392,937,927.9951811476391
393,937,927.8182900762243
394,936,927.6414327231431
395,936,927.4646090819683
396,936,927.287819146274
397,936,927.1110629096352
398,936,926.9343403656283
399,934,926.7576515078308
400,934,926.5809963298219
401,934,926.4043748251814
402,934,926.2277869874908
403,934,926.0512328103326
404,934,925.8747122872904
405,934,925.6982254119494
406,934,925.5217721778954
407,934,925.3453525787163
408,934,925.1689666080006
409,934,924.9926142593379
410,934,924.8162955263195
411,934,924.6400104025378
412,934,924.463758881586
413,934,924.2875409570593
414,934,924.1113566225533
415,934,923.9352058716653
416,934,923.7590886979939
417,934,923.5830050951384
418,934,923.4069550567
419,934,923.2309385762804
420,934,923.0549556474833
421,934,922.879006263913
422,934,922.703090419175
423,934,922.5272081068767
424,934,922.3513593206261
425,934,922.1755440540323
426,934,921.9997623007064
427,934,921.8240140542598
428,934,921.6482993083057
429,934,921.4726180564584
430,934,921.2969702923335
431,934,921.1213560095474
432,934,920.9457752017181
433,934,920.7702278624647
434,934,920.5947139854078
435,934,920.4192335641686
436,934,920.2437865923702
437,934,920.0683730636363
438,934,919.8929929715922
439,934,919.7176463098646
440,934,919.5423330720805
441,934,919.3670532518695
442,934,919.1918068428611
443,934,919.0165938386868
444,934,918.8414142329791
445,934,918.6662680193717
446,934,918.4911551914995
447,934,918.3160757429986
448,934,918.1410296675064
449,933,917.9660169586613
450,932,917.7910376101033
451,932,917.6160916154734
452,932,917.4411789684135
453,932,917.2662996625672
454,932,917.0914536915792
455,932,916.9166410490951
456,932,916.7418617287623
457,932,916.5671157242286
458,932,916.3924030291438
459,932,916.2177236371584
460,932,916.0430775419245
461,932,915.8684647370949
462,932,915.6938852163241
463,932,915.5193389732676
464,932,915.3448260015821
465,932,915.1703462949255
466,932,914.9958998469568
467,932,914.8214866513367
468,931,914.6471067017266
469,931,914.4727599917891
470,930,914.2984465151883
471,929,914.1241662655895
472,929,913.949919236659
473,929,913.7757054220642
474,929,913.6015248154741
475,928,913.427377410559
476,928,913.2532632009894
477,928,913.0791821804384
478,927,912.9051343425792
479,927,912.7311196810869
480,927,912.5571381896375
481,927,912.383189861908
482,926,912.2092746915772
483,926,912.0353926723245
484,925,911.8615437978309
485,925,911.6877280617783
486,925,911.5139454578502
487,925,911.340195979731
488,925,911.1664796211064
489,924,910.9927963756631
490,924,910.8191462370894
491,924,910.6455291990745
492,924,910.4719452553088
493,924,910.2983943994842
494,924,910.1248766252935
495,924,909.9513919264307
496,924,909.7779402965912
497,924,909.6045217294715
498,924,909.4311362187693
499,924,909.2577837581836
500,924,909.0844643414142
501,924,908.9111779621628
502,924,908.7379246141317
503,924,908.5647042910246
504,924,908.3915169865463
505,924,908.2183626944031
506,924,908.0452414083024
507,924,907.8721531219526
508,923,907.6990978290632
509,923,907.5260755233453
510,923,907.353086198511
511,923,907.1801298482736
512,923,907.0072064663477
513,923,906.8343160464489
514,923,906.661458582294
515,923,906.4886340676012
516,922,906.3158424960897
517,921,906.1430838614801
518,920,905.970358157494
519,920,905.7976653778545
520,920,905.6250055162855
521,919,905.4523785665122
522,919,905.2797845222613
523,918,905.1072233772601
524,917,904.9346951252379
525,917,904.7621997599246
526,917,904.5897372750513
527,917,904.4173076643506
528,917,904.2449109215561
529,917,904.0725470404027
530,916,903.9002160146264
531,916,903.7279178379644
532,916,903.5556525041551
533,916,903.3834200069382
534,915,903.2112203400543
535,914,903.0390534972456
536,913,902.8669194722554
537,913,902.6948182588279
538,913,902.5227498507087
539,913,902.3507142416446
540,913,902.1787114253834
541,913,902.0067413956746
542,913,901.8348041462683
543,913,901.6628996709161
544,913,901.4910279633707
545,912,901.319189017386
546,912,901.1473828267173
547,912,900.9756093851206
548,912,900.8038686863536
549,912,900.6321607241748
550,912,900.4604854923442
551,912,900.2888429846231
552,911,900.1172331947733
553,911,899.9456561165586
554,911,899.7741117437432
555,911,899.6026000700934
556,911,899.431121089376
557,911,899.259674795359
558,911,899.0882611818121
559,911,898.9168802425057
560,910,898.7455319712116
561,910,898.5742163617026
562,910,898.402933407753
563,910,898.2316831031382
564,910,898.0604654416344
565,909,897.8892804170196
566,909,897.7181280230725
567,909,897.5470082535732
568,909,897.3759211023028
569,909,897.204866563044
570,909,897.0338446295802
571,908,896.8628552956965
572,908,896.6918985551785
573,908,896.5209744018135
574,908,896.35008282939
575,908,896.1792238316974
576,908,896.0083974025266
577,908,895.8376035356692
578,908,895.6668422249186
579,908,895.4961134640688
580,908,895.3254172469155
581,907,895.1547535672552
582,907,894.9841224188857
583,906,894.8135237956061
584,906,894.6429576912165
585,906,894.4724240995183
586,906,894.3019230143141
587,906,894.1314544294077
588,906,893.9610183386037
589,906,893.7906147357086
590,906,893.6202436145292
591,906,893.4499049688743
592,905,893.2795987925535
593,905,893.1093250793776
594,905,892.9390838231585
595,905,892.7688750177095
596,905,892.5986986568448
597,905,892.4285547343801
598,905,892.258443244132
599,905,892.0883641799184
600,904,891.9183175355582
601,904,891.7483033048721
602,902,891.5783214816811
603,902,891.4083720598079
604,902,891.2384550330764
605,902,891.0685703953116
606,900,890.8987181403393
607,900,890.7288982619871
608,900,890.5591107540835
609,900,890.389355610458
610,900,890.2196328249414
611,900,890.049942391366
612,900,889.8802843035648
613,900,889.7106585553721
614,899,889.5410651406236
615,899,889.371504053156
616,899,889.2019752868069
617,899,889.0324788354156
618,899,888.8630146928226
619,899,888.6935828528689
620,899,888.5241833093974
621,898,888.3548160562515
622,898,888.1854810872763
623,898,888.0161783963181
624,897,887.846907977224
625,897,887.6776698238424
626,897,887.5084639300231
627,897,887.3392902896168
628,897,887.1701488964756
629,897,887.0010397444522
630,897,886.8319628274014
631,896,886.6629181391786
632,895,886.4939056736403
633,895,886.3249254246444
634,895,886.15597738605
635,895,885.9870615517171
636,895,885.8181779155072
637,895,885.6493264712827
638,895,885.4805072129072
639,895,885.3117201342459
640,895,885.1429652291644
641,895,884.9742424915302
642,894,884.8055519152114
643,893,884.6368934940778
644,893,884.4682672219998
645,893,884.2996730928494
646,893,884.1311111004998
647,892,883.962581238825
648,891,883.7940835017004
649,891,883.6256178830025
650,891,883.457184376609
651,891,883.288782976399
652,891,883.1204136762523
653,891,882.9520764700501
654,891,882.7837713516749
655,891,882.6154983150101
656,889,882.4472573539405
657,889,882.279048462352
658,889,882.1108716341315
659,889,881.9427268631672
660,889,881.7746141433486
661,889,881.6065334685661
662,889,881.4384848327114
663,889,881.2704682296776
664,889,881.1024836533583
665,889,880.934531097649
666,889,880.766610556446
667,889,880.5987220236466
668,888,880.4308654931499
669,888,880.2630409588552
670,888,880.095248414664
671,888,879.9274878544779
672,888,879.7597592722009
673,888,879.5920626617369
674,888,879.424398016992
675,888,879.2567653318728
676,888,879.0891646002872
677,888,878.9215958161444
678,888,878.7540589733546
679,888,878.5865540658295
680,888,878.4190810874817
681,888,878.2516400322247
682,888,878.0842308939735
683,888,877.9168536666444
684,888,877.7495083441546
685,888,877.5821949204224
686,888,877.4149133893674
687,887,877.2476637449104
688,887,877.0804459809732
689,887,876.913260091479
690,887,876.7461060703519
691,887,876.5789839115172
692,887,876.4118936089016
693,887,876.2448351564327
694,887,876.0778085480395
695,887,875.9108137776515
696,887,875.7438508392004
697,887,875.5769197266183
698,887,875.4100204338386
699,887,875.243152954796
700,887,875.0763172834262
701,887,874.9095134136663
702,886,874.7427413394543
703,886,874.5760010547294
704,886,874.4092925534321
705,886,874.2426158295041
706,886,874.0759708768876
707,886,873.9093576895269
708,886,873.7427762613671
709,886,873.576226586354
710,885,873.4097086584352
711,885,873.2432224715591
712,885,873.0767680196753
713,885,872.9103452967347
714,885,872.7439542966891
715,884,872.5775950134919
716,884,872.411267441097
717,884,872.2449715734598
718,884,872.0787074045371
719,884,871.9124749282865
720,884,871.7462741386669
721,884,871.5801050296382
722,884,871.4139675951616
723,884,871.2478618291995
724,884,871.0817877257151
725,884,870.9157452786734
726,884,870.7497344820399
727,884,870.5837553297816
728,884,870.4178078158666
729,884,870.251891934264
730,884,870.0860076789443
731,884,869.9201550438788
732,883,869.7543340230403
733,883,869.5885446104028
734,883,869.422786799941
735,883,869.257060585631
736,883,869.0913659614502
737,883,868.9257029213769
738,883,868.7600714593908
739,883,868.5944715694725
740,883,868.4289032456037
741,883,868.2633664817677
742,883,868.0978612719482
743,882,867.932387610131
744,882,867.7669454903022
745,882,867.6015349064495
746,882,867.4361558525616
747,882,867.2708083226283
748,882,867.1054923106409
749,882,866.9402078105912
750,882,866.7749548164727
751,882,866.6097333222799
752,882,866.4445433220083
753,882,866.2793848096546
754,882,866.1142577792167
755,882,865.9491622246939
756,882,865.7840981400859
757,882,865.6190655193943
758,882,865.4540643566218
759,882,865.2890946457716
760,882,865.1241563808485
761,881,864.9592495558586
762,881,864.7943741648088
763,881,864.6295302017072
764,880,864.4647176605633
765,879,864.2999365353875
766,879,864.1351868201913
767,879,863.9704685089877
768,879,863.8057815957901
769,879,863.641126074614
770,879,863.4765019394756
771,879,863.3119091843918
772,879,863.1473478033812
773,879,862.9828177904635
774,879,862.8183191396594
775,879,862.6538518449906
776,878,862.4894159004805
777,878,862.3250113001528
778,878,862.1606380380331
779,878,861.9962961081477
780,878,861.8319855045241
781,878,861.667706221191
782,878,861.5034582521785
783,878,861.3392415915172
784,878,861.1750562332395
785,878,861.0109021713786
786,877,860.8467793999687
787,877,860.6826879130456
788,877,860.5186277046458
789,877,860.3545987688071
790,877,860.1906010995684
791,877,860.0266346909701
792,876,859.862699537053
793,876,859.6987956318596
794,876,859.5349229694334
795,876,859.3710815438192
796,876,859.2072713490622
797,875,859.04349237921
798,875,858.87974462831
799,875,858.7160280904118
800,875,858.5523427595655
801,875,858.3886886298225
802,875,858.2250656952353
803,873,858.0614739498578
804,873,857.8979133877448
805,873,857.7343840029521
806,873,857.5708857895369
807,873,857.4074187415573
808,872,857.2439828530728
809,872,857.0805781181439
810,872,856.9172045308321
811,872,856.7538620852004
812,872,856.5905507753122
813,872,856.427270595233
814,872,856.2640215390288
815,872,856.1008036007668
816,872,855.9376167745155
817,871,855.7744610543444
818,871,855.6113364343242
819,871,855.4482429085266
820,871,855.2851804710247
821,871,855.1221491158925
822,871,854.959148837205
823,871,854.7961796290389
824,871,854.6332414854712
825,871,854.470334400581
826,871,854.3074583684474
827,871,854.1446133831519
828,871,853.9817994387759
829,871,853.8190165294027
830,871,853.6562646491167
831,871,853.4935437920029
832,871,853.3308539521481
833,870,853.1681951236397
834,870,853.0055673005666
835,870,852.8429704770184
836,870,852.6804046470863
837,870,852.5178698048625
838,870,852.3553659444399
839,870,852.192893059913
840,870,852.0304511453775
841,869,851.8680401949297
842,869,851.7056602026674
843,869,851.5433111626897
844,869,851.3809930690965
845,869,851.2187059159887
846,869,851.0564496974687
847,869,850.8942244076399
848,869,850.7320300406066
849,868,850.5698665904746
850,868,850.4077340513506
851,868,850.2456324173424
852,868,850.0835616825591
853,868,849.9215218411106
854,867,849.7595128871081
855,867,849.5975348146643
856,866,849.4355876178925
857,866,849.2736712909069
858,866,849.1117858278237
859,866,848.9499312227598
860,866,848.7881074698327
861,866,848.6263145631618
862,866,848.4645524968672
863,866,848.3028212650703
864,865,848.1411208618935
865,864,847.9794512814601
866,863,847.8178125178953
867,863,847.6562045653245
868,863,847.4946274178748
869,863,847.3330810696741
870,863,847.1715655148516
871,862,847.0100807475377
872,862,846.8486267618637
873,862,846.6872035519622
874,861,846.5258111119667
875,860,846.364449436012
876,859,846.203118518234
877,858,846.0418183527696
878,858,845.8805489337569
879,856,845.7193102553355
880,856,845.5581023116451
881,855,845.3969250968279
882,855,845.2357786050258
883,855,845.0746628303827
884,855,844.9135777670436
885,855,844.7525234091544
886,855,844.5914997508619
887,855,844.4305067863144
888,854,844.2695445096612
889,853,844.1086129150526
890,853,843.9477119966401
891,853,843.7868417485763
892,853,843.6260021650152
893,853,843.4651932401113
894,852,843.3044149680206
895,852,843.1436673429005
896,852,842.9829503589087
897,852,842.8222640102049
898,852,842.6616082909493
899,852,842.5009831953034
900,852,842.3403887174301
901,852,842.1798248514929
902,852,842.0192915916567
903,852,841.8587889320876
904,851,841.6983168669525
905,851,841.5378753904197
906,851,841.3774644966585
907,851,841.2170841798394
908,851,841.0567344341339
909,851,840.8964152537145
910,851,840.7361266327553
911,851,840.5758685654306
912,851,840.4156410459169
913,851,840.2554440683912
914,851,840.0952776270315
915,851,839.9351417160173
916,850,839.7750363295288
917,850,839.6149614617476
918,850,839.4549171068564
919,850,839.2949032590391
920,850,839.1349199124802
921,850,838.974967061366
922,849,838.8150446998833
923,848,838.6551528222204
924,848,838.4952914225667
925,848,838.3354604951123
926,848,838.1756600340489
927,848,838.015890033569
928,848,837.8561504878666
929,848,837.6964413911362
930,847,837.5367627375737
931,847,837.3771145213764
932,847,837.2174967367424
933,847,837.0579093778707
934,846,836.8983524389619
935,846,836.7388259142174
936,846,836.5793297978396
937,846,836.4198640840323
938,846,836.2604287670002
939,846,836.1010238409494
940,845,835.9416493000867
941,845,835.7823051386201
942,845,835.6229913507591
943,845,835.4637079307137
944,845,835.3044548726954
945,845,835.1452321709166
946,845,834.986039819591
947,844,834.8268778129334
948,844,834.6677461451595
949,843,834.5086448104862
950,843,834.3495738031315
951,843,834.1905331173147
952,843,834.0315227472556
953,843,833.8725426871761
954,843,833.7135929312982
955,843,833.5546734738455
956,843,833.3957843090426
957,843,833.2369254311154
958,843,833.0780968342906
959,843,832.9192985127961
960,843,832.760530460861
961,843,832.6017926727154
962,843,832.4430851425905
963,843,832.2844078647187
964,843,832.1257608333332
965,843,831.9671440426689
966,843,831.8085574869611
967,843,831.6500011604468
968,841,831.4914750573635
969,841,831.3329791719502
970,841,831.1745134984471
971,840,831.0160780310954
972,840,830.857672764137
973,840,830.6992976918152
974,840,830.5409528083746
975,840,830.3826381080606
976,840,830.2243535851202
977,840,830.0660992338004
978,840,829.9078750483504
979,840,829.7496810230201
980,840,829.5915171520605
981,840,829.4333834297234
982,840,829.2752798502623
983,840,829.1172064079315
984,840,828.9591630969861
985,840,828.8011499116827
986,840,828.643166846279
987,840,828.4852138950332
988,840,828.3272910522056
989,839,828.1693983120568
990,839,828.0115356688486
991,838,827.8537031168444
992,838,827.6959006503079
993,838,827.5381282635045
994,838,827.3803859507007
995,838,827.2226737061635
996,838,827.0649915241618
997,837,826.9073393989648
998,837,826.7497173248436
999,836,826.5921252960698
1000,836,826.434563306916
1001,835,826.2770313516565
1002,833,826.1195294245664
1003,833,825.9620575199215
1004,833,825.8046156319991
1005,833,825.6472037550778
1006,833,825.4898218834368
1007,833,825.3324700113566
1008,833,825.1751481331189
1009,833,825.0178562430062
1010,832,824.8605943353026
1011,832,824.7033624042925
1012,832,824.5461604442622
1013,832,824.3889884494987
1014,832,824.2318464142901
1015,832,824.0747343329255
1016,832,823.9176521996952
1017,832,823.7606000088908
1018,832,823.6035777548047
1019,832,823.4465854317305
1020,832,823.2896230339627
1021,832,823.1326905557972
1022,831,822.9757879915308
1023,831,822.8189153354614
1024,831,822.662072581888
1025,831,822.5052597251107
1026,831,822.3484767594307
1027,831,822.1917236791503
1028,830,822.0350004785727
1029,829,821.8783071520025
1030,829,821.7216436937452
1031,829,821.5650100981075
1032,829,821.4084063593968
1033,828,821.2518324719222
1034,828,821.0952884299934
1035,828,820.9387742279214
1036,828,820.7822898600181
1037,828,820.6258353205968
1038,828,820.4694106039717
1039,828,820.313015704458
1040,827,820.1566506163721
1041,827,820.0003153340314
1042,827,819.8440098517545
1043,827,819.6877341638611
1044,827,819.5314882646717
1045,827,819.3752721485082
1046,827,819.2190858096936
1047,827,819.0629292425515
1048,827,818.9068024414073
1049,827,818.7507054005869
1050,827,818.5946381144176
1051,827,818.4386005772276
1052,826,818.2825927833463
1053,826,818.1266147271041
1054,826,817.9706664028326
1055,826,817.8147478048644
1056,826,817.658858927533
1057,826,817.5029997651733
1058,826,817.3471703121211
1059,826,817.1913705627135
1060,826,817.0356005112882
1061,826,816.8798601521845
1062,826,816.7241494797424
1063,826,816.5684684883033
1064,826,816.4128171722093
1065,825,816.2571955258041
1066,825,816.101603543432
1067,825,815.9460412194385
1068,825,815.7905085481701
1069,825,815.635005523975
1070,825,815.4795321412014
1071,825,815.3240883941995
1072,824,815.1686742773202
1073,824,815.0132897849154
1074,824,814.8579349113382
1075,824,814.7026096509431
1076,823,814.5473139980849
1077,823,814.3920479471201
1078,823,814.2368114924061
1079,823,814.0816046283013
1080,822,813.9264273491654
1081,822,813.7712796493588
1082,822,813.6161615232435
1083,821,813.4610729651819
1084,821,813.3060139695381
1085,821,813.150984530677
1086,821,812.9959846429645
1087,821,812.8410143007677
1088,821,812.6860734984548
1089,821,812.5311622303949
1090,821,812.3762804909585
1091,821,812.2214282745166
1092,821,812.0666055754419
1093,821,811.911812388108
1094,820,811.7570487068892
1095,820,811.6023145261615
1096,819,811.4476098403012
1097,818,811.2929346436863
1098,818,811.1382889306958
1099,817,810.9836726957095
1100,817,810.8290859331084
1101,817,810.6745286372746
1102,817,810.5200008025912
1103,817,810.3655024234426
1104,817,810.2110334942139
1105,816,810.0565940092915
1106,816,809.902183963063
1107,816,809.7478033499166
1108,816,809.5934521642422
1109,816,809.4391304004301
1110,816,809.2848380528725
1111,816,809.1305751159615
1112,815,808.9763415840916
1113,815,808.8221374516573
1114,815,808.6679627130549
1115,815,808.5138173626812
1116,815,808.3597013949343
1117,813,808.2056148042136
1118,813,808.0515575849194
1119,813,807.8975297314526
1120,813,807.7435312382161
1121,812,807.589562099613
1122,812,807.435622310048
1123,812,807.2817118639266
1124,812,807.1278307556556
1125,812,806.9739789796427
1126,812,806.8201565302965
1127,812,806.666363402027
1128,812,806.5125995892452
1129,811,806.3588650863629
1130,811,806.2051598877933
1131,811,806.0514839879504
1132,811,805.8978373812496
1133,811,805.7442200621069
1134,811,805.5906320249396
1135,811,805.4370732641663
1136,811,805.2835437742065
1137,811,805.1300435494803
1138,811,804.9765725844096
1139,811,804.823130873417
1140,811,804.669718410926
1141,811,804.5163351913615
1142,811,804.3629812091493
1143,810,804.2096564587164
1144,810,804.0563609344905
1145,809,803.9030946309007
1146,808,803.7498575423773
1147,807,803.5966496633511
1148,807,803.4434709882544
1149,807,803.2903215115205
1150,807,803.1372012275837
1151,807,802.9841101308793
1152,806,802.8310482158439
1153,806,802.678015476915
1154,806,802.5250119085309
1155,806,802.3720375051314
1156,806,802.2190922611571
1157,806,802.06617617105
1158,806,801.9132892292524
