Time Step,Simulated Decay,Theoretical Decay
107,976,979.8087341722149
108,976,979.6219665894836
109,976,979.4352346077105
110,976,979.2485382201098
111,975,979.0618774198965
112,975,978.8752522002872
113,975,978.6886625544993
114,975,978.5021084757522
115,975,978.3155899572661
116,975,978.1291069922627
117,975,977.9426595739648
118,974,977.7562476955967
119,974,977.5698713503839
120,974,977.3835305315531
121,974,977.1972252323327
122,974,977.0109554459517
123,974,976.824721165641
124,974,976.6385223846326
125,974,976.4523590961596
126,974,976.2662312934565
127,974,976.0801389697593
128,974,975.894082118305
129,974,975.7080607323322
130,974,975.5220748050803
131,973,975.3361243297906
132,973,975.150209299705
133,973,974.9643297080675
134,973,974.7784855481225
135,973,974.5926768131166
136,973,974.4069034962969
137,973,974.2211655909122
138,973,974.0354630902126
139,973,973.8497959874493
140,973,973.6641642758748
141,973,973.4785679487431
142,973,973.2930069993092
143,973,973.1074814208297
144,972,972.9219912065622
145,972,972.7365363497657
146,971,972.5511168437007
147,971,972.3657326816284
148,969,972.1803838568119
149,969,971.9950703625153
150,969,971.809792192004
151,968,971.6245493385449
152,968,971.4393417954055
153,968,971.2541695558557
154,968,971.0690326131655
155,968,970.8839309606071
156,968,970.6988645914535
157,968,970.5138334989791
158,968,970.3288376764597
159,968,970.1438771171721
160,968,969.9589518143946
161,967,969.7740617614069
162,967,969.5892069514896
163,967,969.4043873779248
164,966,969.2196030339959
165,966,969.0348539129877
166,966,968.850140008186
167,965,968.6654613128782
168,965,968.4808178203523
169,965,968.2962095238986
170,965,968.111636416808
171,964,967.9270984923728
172,964,967.7425957438866
173,964,967.5581281646441
174,964,967.373695747942
175,964,967.1892984870772
176,964,967.0049363753486
177,964,966.8206094060563
178,964,966.6363175725014
179,964,966.4520608679867
180,962,966.2678392858159
181,962,966.083652819294
182,962,965.8995014617275
183,961,965.715385206424
184,961,965.5313040466924
185,961,965.347257975843
186,961,965.1632469871874
187,961,964.9792710740383
188,961,964.7953302297094
189,961,964.6114244475164
190,961,964.4275537207757
191,961,964.2437180428053
192,961,964.0599174069241
193,961,963.8761518064528
194,961,963.6924212347128
195,961,963.5087256850271
196,961,963.3250651507201
197,961,963.1414396251171
198,961,962.957849101545
199,960,962.7742935733319
200,960,962.590773033807
201,960,962.4072874763007
202,960,962.2238368941452
203,960,962.0404212806734
204,960,961.8570406292197
205,960,961.6736949331199
206,960,961.4903841857109
207,960,961.307108380331
208,959,961.1238675103193
209,959,960.9406615690169
210,959,960.7574905497657
211,959,960.5743544459091
212,959,960.3912532507916
213,959,960.2081869577589
214,959,960.025155560158
215,959,959.8421590513377
216,959,959.6591974246472
217,959,959.4762706734376
218,959,959.2933787910611
219,959,959.110521770871
220,958,958.927699606222
221,957,958.7449122904701
222,957,958.5621598169724
223,957,958.3794421790877
224,957,958.1967593701756
225,957,958.0141113835972
226,957,957.8314982127147
227,957,957.6489198508915
228,957,957.4663762914927
229,957,957.2838675278842
230,956,957.1013935534335
231,956,956.9189543615092
232,956,956.7365499454811
233,956,956.5541802987204
234,956,956.3718454145995
235,956,956.189545286492
236,956,956.007279907773
237,956,955.8250492718184
238,956,955.642853372006
239,956,955.4606922017143
240,955,955.2785657543236
241,954,955.0964740232146
242,953,954.9144170017703
243,953,954.7323946833742
244,953,954.5504070614115
245,953,954.3684541292685
246,952,954.1865358803324
247,952,954.0046523079924
248,952,953.8228034056384
249,952,953.6409891666618
250,952,953.4592095844553
251,952,953.2774646524125
252,952,953.0957543639287
253,951,952.9140787124002
254,951,952.7324376912246
255,950,952.5508312938009
256,950,952.3692595135292
257,950,952.1877223438106
258,950,952.0062197780484
259,950,951.8247518096459
260,950,951.6433184320086
261,949,951.461919638543
262,949,951.2805554226566
263,949,951.0992257777583
264,949,950.9179306972585
265,948,950.7366701745685
266,948,950.5554442031013
267,948,950.3742527762704
268,947,950.1930958874915
269,947,950.0119735301806
270,947,949.8308856977559
271,947,949.6498323836362
272,946,949.4688135812416
273,946,949.2878292839939
274,946,949.1068794853157
275,946,948.9259641786309
276,946,948.7450833573649
277,946,948.5642370149442
278,946,948.3834251447965
279,946,948.2026477403509
280,946,948.0219047950377
281,945,947.8411963022884
282,944,947.6605222555355
283,944,947.4798826482134
284,944,947.2992774737575
285,943,947.1187067256038
286,943,946.9381703971904
287,943,946.7576684819564
288,943,946.577200973342
289,943,946.3967678647886
290,943,946.2163691497392
291,943,946.0360048216378
292,943,945.8556748739294
293,943,945.675379300061
294,943,945.49511809348
295,943,945.3148912476357
296,943,945.1346987559781
297,943,944.954540611959
298,943,944.7744168090311
299,943,944.5943273406484
300,943,944.414272200266
301,942,944.2342513813408
302,942,944.0542648773303
303,942,943.8743126816935
304,941,943.6943947878907
305,941,943.5145111893836
306,941,943.3346618796347
307,940,943.1548468521081
308,940,942.9750661002691
309,939,942.7953196175841
310,937,942.6156073975209
311,935,942.4359294335485
312,935,942.256285719137
313,935,942.0766762477581
314,935,941.8971010128843
315,934,941.7175600079896
316,934,941.5380532265492
317,934,941.3585806620397
318,933,941.1791423079387
319,933,940.9997381577252
320,932,940.8203682048792
321,932,940.6410324428822
322,932,940.4617308652169
323,932,940.2824634653673
324,932,940.1032302368184
325,932,939.9240311730566
326,932,939.7448662675696
327,932,939.5657355138462
328,932,939.3866389053767
329,932,939.2075764356522
330,932,939.0285480981654
331,931,938.8495538864103
332,930,938.6705937938816
333,930,938.491667814076
334,930,938.312775940491
335,930,938.1339181666251
336,930,937.9550944859785
337,930,937.7763048920526
338,928,937.5975493783499
339,928,937.418827938374
340,928,937.2401405656299
341,928,937.0614872536239
342,928,936.8828679958635
343,928,936.7042827858573
344,927,936.5257316171154
345,927,936.3472144831488
346,927,936.1687313774701
347,927,935.9902822935927
348,927,935.8118672250317
349,927,935.6334861653032
350,927,935.4551391079244
351,926,935.276826046414
352,926,935.0985469742919
353,926,934.9203018850792
354,926,934.7420907722981
355,925,934.563913629472
356,925,934.385770450126
357,925,934.2076612277856
358,925,934.0295859559786
359,925,933.8515446282332
360,925,933.6735372380792
361,925,933.4955637790474
362,925,933.31762424467
363,925,933.1397186284805
364,924,932.9618469240136
365,924,932.7840091248049
366,924,932.6062052243917
367,924,932.4284352163124
368,923,932.2506990941064
369,923,932.0729968513147
370,923,931.895328481479
371,923,931.7176939781428
372,923,931.5400933348507
373,922,931.3625265451481
374,922,931.1849936025822
375,922,931.007494500701
376,921,930.830029233054
377,921,930.652597793192
378,921,930.4752001746667
379,921,930.2978363710312
380,921,930.1205063758398
381,921,929.943210182648
382,921,929.7659477850128
383,921,929.5887191764922
384,921,929.4115243506453
385,921,929.2343633010325
386,921,929.0572360212158
387,920,928.8801425047579
388,920,928.7030827452229
389,920,928.5260567361764
390,920,928.3490644711848
391,920,928.1721059438161
392,920,927.9951811476391
393,920,927.8182900762243
394,920,927.6414327231431
395,918,927.4646090819683
396,918,927.287819146274
397,917,927.1110629096352
398,917,926.9343403656283
399,917,926.7576515078308
400,917,926.5809963298219
401,917,926.4043748251814
402,917,926.2277869874908
403,917,926.0512328103326
404,916,925.8747122872904
405,916,925.6982254119494
406,916,925.5217721778954
407,916,925.3453525787163
408,916,925.1689666080006
409,915,924.9926142593379
410,915,924.8162955263195
411,914,924.6400104025378
412,914,924.463758881586
413,914,924.2875409570593
414,913,924.1113566225533
415,912,923.9352058716653
416,912,923.7590886979939
417,912,923.5830050951384
418,912,923.4069550567
419,912,923.2309385762804
420,912,923.0549556474833
421,911,922.879006263913
422,911,922.703090419175
423,911,922.5272081068767
424,911,922.3513593206261
425,910,922.1755440540323
426,909,921.9997623007064
427,909,921.8240140542598
428,909,921.6482993083057
429,908,921.4726180564584
430,908,921.2969702923335
431,908,921.1213560095474
432,908,920.9457752017181
433,908,920.7702278624647
434,908,920.5947139854078
435,908,920.4192335641686
436,908,920.2437865923702
437,908,920.0683730636363
438,908,919.8929929715922
439,908,919.7176463098646
440,908,919.5423330720805
441,908,919.3670532518695
442,908,919.1918068428611
443,908,919.0165938386868
444,908,918.8414142329791
445,908,918.6662680193717
446,908,918.4911551914995
447,908,918.3160757429986
448,907,918.1410296675064
449,907,917.9660169586613
450,906,917.7910376101033
451,906,917.6160916154734
452,906,917.4411789684135
453,906,917.2662996625672
454,906,917.0914536915792
455,905,916.9166410490951
456,905,916.7418617287623
457,905,916.5671157242286
458,904,916.3924030291438
459,904,916.2177236371584
460,904,916.0430775419245
461,904,915.8684647370949
462,903,915.6938852163241
463,903,915.5193389732676
464,903,915.3448260015821
465,902,915.1703462949255
466,902,914.9958998469568
467,902,914.8214866513367
468,902,914.6471067017266
469,902,914.4727599917891
470,902,914.2984465151883
471,902,914.1241662655895
472,902,913.949919236659
473,902,913.7757054220642
474,902,913.6015248154741
475,902,913.427377410559
476,900,913.2532632009894
477,900,913.0791821804384
478,900,912.9051343425792
479,900,912.7311196810869
480,900,912.5571381896375
481,900,912.383189861908
482,899,912.2092746915772
483,899,912.0353926723245
484,899,911.8615437978309
485,899,911.6877280617783
486,899,911.5139454578502
487,899,911.340195979731
488,899,911.1664796211064
489,899,910.9927963756631
490,899,910.8191462370894
491,897,910.6455291990745
492,897,910.4719452553088
493,897,910.2983943994842
494,897,910.1248766252935
495,897,909.9513919264307
496,897,909.7779402965912
497,897,909.6045217294715
498,897,909.4311362187693
499,897,909.2577837581836
500,897,909.0844643414142
501,897,908.9111779621628
502,897,908.7379246141317
503,897,908.5647042910246
504,897,908.3915169865463
505,897,908.2183626944031
506,897,908.0452414083024
507,897,907.8721531219526
508,897,907.6990978290632
509,897,907.5260755233453
510,897,907.353086198511
511,897,907.1801298482736
512,897,907.0072064663477
513,897,906.8343160464489
514,897,906.661458582294
515,897,906.4886340676012
516,897,906.3158424960897
517,896,906.1430838614801
518,896,905.970358157494
519,896,905.7976653778545
520,895,905.6250055162855
521,895,905.4523785665122
522,894,905.2797845222613
523,894,905.1072233772601
524,894,904.9346951252379
525,894,904.7621997599246
526,894,904.5897372750513
527,894,904.4173076643506
528,894,904.2449109215561
529,894,904.0725470404027
530,894,903.9002160146264
531,894,903.7279178379644
532,894,903.5556525041551
533,894,903.3834200069382
534,894,903.2112203400543
535,894,903.0390534972456
536,893,902.8669194722554
537,893,902.6948182588279
538,893,902.5227498507087
539,893,902.3507142416446
540,893,902.1787114253834
541,892,902.0067413956746
542,892,901.8348041462683
543,892,901.6628996709161
544,892,901.4910279633707
545,892,901.319189017386
546,892,901.1473828267173
547,892,900.9756093851206
548,892,900.8038686863536
549,891,900.6321607241748
550,891,900.4604854923442
551,891,900.2888429846231
552,891,900.1172331947733
553,891,899.9456561165586
554,891,899.7741117437432
555,891,899.6026000700934
556,891,899.431121089376
557,890,899.259674795359
558,890,899.0882611818121
559,890,898.9168802425057
560,890,898.7455319712116
561,890,898.5742163617026
562,890,898.402933407753
563,890,898.2316831031382
564,889,898.0604654416344
565,889,897.8892804170196
566,889,897.7181280230725
567,889,897.5470082535732
568,889,897.3759211023028
569,889,897.204866563044
570,888,897.0338446295802
571,888,896.8628552956965
572,888,896.6918985551785
573,888,896.5209744018135
574,888,896.35008282939
575,888,896.1792238316974
576,886,896.0083974025266
577,884,895.8376035356692
578,882,895.6668422249186
579,882,895.4961134640688
580,882,895.3254172469155
581,881,895.1547535672552
582,881,894.9841224188857
583,881,894.8135237956061
584,880,894.6429576912165
585,880,894.4724240995183
586,880,894.3019230143141
587,880,894.1314544294077
588,880,893.9610183386037
589,880,893.7906147357086
590,880,893.6202436145292
591,880,893.4499049688743
592,880,893.2795987925535
593,880,893.1093250793776
594,880,892.9390838231585
595,880,892.7688750177095
596,880,892.5986986568448
597,880,892.4285547343801
598,880,892.258443244132
599,879,892.0883641799184
600,879,891.9183175355582
601,879,891.7483033048721
602,879,891.5783214816811
603,879,891.4083720598079
604,879,891.2384550330764
605,878,891.0685703953116
606,878,890.8987181403393
607,878,890.7288982619871
608,878,890.5591107540835
609,878,890.389355610458
610,877,890.2196328249414
611,877,890.049942391366
612,877,889.8802843035648
613,877,889.7106585553721
614,877,889.5410651406236
615,874,889.371504053156
616,873,889.2019752868069
617,872,889.0324788354156
618,872,888.8630146928226
619,872,888.6935828528689
620,872,888.5241833093974
621,872,888.3548160562515
622,872,888.1854810872763
623,872,888.0161783963181
624,871,887.846907977224
625,871,887.6776698238424
626,869,887.5084639300231
627,869,887.3392902896168
628,869,887.1701488964756
629,869,887.0010397444522
630,869,886.8319628274014
631,869,886.6629181391786
632,869,886.4939056736403
633,869,886.3249254246444
634,866,886.15597738605
635,865,885.9870615517171
636,865,885.8181779155072
637,865,885.6493264712827
638,865,885.4805072129072
639,865,885.3117201342459
640,864,885.1429652291644
641,864,884.9742424915302
642,864,884.8055519152114
643,863,884.6368934940778
644,863,884.4682672219998
645,863,884.2996730928494
646,863,884.1311111004998
647,863,883.962581238825
648,862,883.7940835017004
649,862,883.6256178830025
650,862,883.457184376609
651,862,883.288782976399
652,862,883.1204136762523
653,862,882.9520764700501
654,862,882.7837713516749
655,862,882.6154983150101
656,862,882.4472573539405
657,862,882.279048462352
658,862,882.1108716341315
659,862,881.9427268631672
660,862,881.7746141433486
661,861,881.6065334685661
662,861,881.4384848327114
663,861,881.2704682296776
664,861,881.1024836533583
665,861,880.934531097649
666,860,880.766610556446
667,860,880.5987220236466
668,860,880.4308654931499
669,859,880.2630409588552
670,859,880.095248414664
671,859,879.9274878544779
672,859,879.7597592722009
673,859,879.5920626617369
674,859,879.424398016992
675,859,879.2567653318728
676,859,879.0891646002872
677,859,878.9215958161444
678,858,878.7540589733546
679,858,878.5865540658295
680,858,878.4190810874817
681,858,878.2516400322247
682,858,878.0842308939735
683,858,877.9168536666444
684,858,877.7495083441546
685,858,877.5821949204224
686,858,877.4149133893674
687,858,877.2476637449104
688,858,877.0804459809732
689,858,876.913260091479
690,858,876.7461060703519
691,858,876.5789839115172
692,857,876.4118936089016
693,856,876.2448351564327
694,856,876.0778085480395
695,856,875.9108137776515
696,856,875.7438508392004
697,855,875.5769197266183
698,855,875.4100204338386
699,854,875.243152954796
700,854,875.0763172834262
701,854,874.9095134136663
702,853,874.7427413394543
703,853,874.5760010547294
704,852,874.4092925534321
705,852,874.2426158295041
706,852,874.0759708768876
707,852,873.9093576895269
708,850,873.7427762613671
709,850,873.576226586354
710,849,873.4097086584352
711,849,873.2432224715591
712,849,873.0767680196753
713,849,872.9103452967347
714,848,872.7439542966891
715,848,872.5775950134919
716,848,872.411267441097
717,848,872.2449715734598
718,847,872.0787074045371
719,847,871.9124749282865
720,847,871.7462741386669
721,847,871.5801050296382
722,847,871.4139675951616
723,847,871.2478618291995
724,847,871.0817877257151
725,847,870.9157452786734
726,847,870.7497344820399
727,847,870.5837553297816
728,846,870.4178078158666
729,846,870.251891934264
730,846,870.0860076789443
731,846,869.9201550438788
732,846,869.7543340230403
733,846,869.5885446104028
734,846,869.422786799941
735,846,869.257060585631
736,845,869.0913659614502
737,845,868.9257029213769
738,845,868.7600714593908
739,845,868.5944715694725
740,845,868.4289032456037
741,844,868.2633664817677
742,844,868.0978612719482
743,844,867.932387610131
744,844,867.7669454903022
745,844,867.6015349064495
746,844,867.4361558525616
747,844,867.2708083226283
748,844,867.1054923106409
749,844,866.9402078105912
750,844,866.7749548164727
751,843,866.6097333222799
752,842,866.4445433220083
753,842,866.2793848096546
754,842,866.1142577792167
755,842,865.9491622246939
756,842,865.7840981400859
757,842,865.6190655193943
758,842,865.4540643566218
759,842,865.2890946457716
760,841,865.1241563808485
761,841,864.9592495558586
762,841,864.7943741648088
763,841,864.6295302017072
764,841,864.4647176605633
765,840,864.2999365353875
766,840,864.1351868201913
767,840,863.9704685089877
768,840,863.8057815957901
769,840,863.641126074614
770,840,863.4765019394756
771,840,863.3119091843918
772,839,863.1473478033812
773,839,862.9828177904635
774,839,862.8183191396594
775,839,862.6538518449906
776,839,862.4894159004805
777,839,862.3250113001528
778,839,862.1606380380331
779,839,861.9962961081477
780,839,861.8319855045241
781,838,861.667706221191
782,838,861.5034582521785
783,837,861.3392415915172
784,837,861.1750562332395
785,837,861.0109021713786
786,837,860.8467793999687
787,837,860.6826879130456
788,836,860.5186277046458
789,836,860.3545987688071
790,835,860.1906010995684
791,834,860.0266346909701
792,834,859.862699537053
793,833,859.6987956318596
794,833,859.5349229694334
795,833,859.3710815438192
796,833,859.2072713490622
797,833,859.04349237921
798,833,858.87974462831
799,833,858.7160280904118
800,833,858.5523427595655
801,833,858.3886886298225
802,833,858.2250656952353
803,833,858.0614739498578
804,833,857.8979133877448
805,833,857.7343840029521
806,833,857.5708857895369
807,833,857.4074187415573
808,833,857.2439828530728
809,833,857.0805781181439
810,833,856.9172045308321
811,833,856.7538620852004
812,833,856.5905507753122
813,833,856.427270595233
814,833,856.2640215390288
815,833,856.1008036007668
816,832,855.9376167745155
817,832,855.7744610543444
818,831,855.6113364343242
819,831,855.4482429085266
820,831,855.2851804710247
821,831,855.1221491158925
822,830,854.959148837205
823,830,854.7961796290389
824,830,854.6332414854712
825,830,854.470334400581
826,830,854.3074583684474
827,830,854.1446133831519
828,830,853.9817994387759
829,830,853.8190165294027
830,830,853.6562646491167
831,829,853.4935437920029
832,829,853.3308539521481
833,829,853.1681951236397
834,827,853.0055673005666
835,827,852.8429704770184
836,827,852.6804046470863
837,827,852.5178698048625
838,826,852.3553659444399
839,826,852.192893059913
840,826,852.0304511453775
841,826,851.8680401949297
842,826,851.7056602026674
843,826,851.5433111626897
844,826,851.3809930690965
845,825,851.2187059159887
846,825,851.0564496974687
847,825,850.8942244076399
848,825,850.7320300406066
849,824,850.5698665904746
850,824,850.4077340513506
851,824,850.2456324173424
852,823,850.0835616825591
853,823,849.9215218411106
854,823,849.7595128871081
855,823,849.5975348146643
856,823,849.4355876178925
857,823,849.2736712909069
858,823,849.1117858278237
859,823,848.9499312227598
860,823,848.7881074698327
861,823,848.6263145631618
862,823,848.4645524968672
863,823,848.3028212650703
864,823,848.1411208618935
865,823,847.9794512814601
866,823,847.8178125178953
867,823,847.6562045653245
868,823,847.4946274178748
869,823,847.3330810696741
870,823,847.1715655148516
871,823,847.0100807475377
872,823,846.8486267618637
873,823,846.6872035519622
874,823,846.5258111119667
875,823,846.364449436012
876,823,846.203118518234
877,823,846.0418183527696
878,823,845.8805489337569
879,823,845.7193102553355
880,822,845.5581023116451
881,821,845.3969250968279
882,821,845.2357786050258
883,821,845.0746628303827
884,821,844.9135777670436
885,821,844.7525234091544
886,821,844.5914997508619
887,821,844.4305067863144
888,821,844.2695445096612
889,821,844.1086129150526
890,821,843.9477119966401
891,821,843.7868417485763
892,821,843.6260021650152
893,820,843.4651932401113
894,819,843.3044149680206
895,819,843.1436673429005
896,819,842.9829503589087
897,819,842.8222640102049
898,819,842.6616082909493
899,818,842.5009831953034
900,818,842.3403887174301
901,818,842.1798248514929
902,817,842.0192915916567
903,817,841.8587889320876
904,817,841.6983168669525
905,817,841.5378753904197
906,817,841.3774644966585
907,817,841.2170841798394
908,817,841.0567344341339
909,817,840.8964152537145
910,817,840.7361266327553
911,817,840.5758685654306
912,817,840.4156410459169
913,817,840.2554440683912
914,816,840.0952776270315
915,816,839.9351417160173
916,816,839.7750363295288
917,816,839.6149614617476
918,816,839.4549171068564
919,816,839.2949032590391
920,816,839.1349199124802
921,816,838.974967061366
922,815,838.8150446998833
923,815,838.6551528222204
924,815,838.4952914225667
925,815,838.3354604951123
926,815,838.1756600340489
927,815,838.015890033569
928,815,837.8561504878666
929,815,837.6964413911362
930,815,837.5367627375737
931,815,837.3771145213764
932,815,837.2174967367424
933,815,837.0579093778707
934,815,836.8983524389619
935,815,836.7388259142174
936,815,836.5793297978396
937,815,836.4198640840323
938,815,836.2604287670002
939,815,836.1010238409494
940,815,835.9416493000867
941,815,835.7823051386201
942,815,835.6229913507591
943,815,835.4637079307137
944,815,835.3044548726954
945,815,835.1452321709166
946,815,834.986039819591
947,815,834.8268778129334
948,815,834.6677461451595
949,815,834.5086448104862
950,815,834.3495738031315
951,815,834.1905331173147
952,814,834.0315227472556
953,814,833.8725426871761
954,813,833.7135929312982
955,813,833.5546734738455
956,813,833.3957843090426
957,813,833.2369254311154
958,813,833.0780968342906
959,813,832.9192985127961
960,813,832.760530460861
961,813,832.6017926727154
962,813,832.4430851425905
963,813,832.2844078647187
964,813,832.1257608333332
965,813,831.9671440426689
966,813,831.8085574869611
967,813,831.6500011604468
968,813,831.4914750573635
969,813,831.3329791719502
970,813,831.1745134984471
971,813,831.0160780310954
972,813,830.857672764137
973,813,830.6992976918152
974,813,830.5409528083746
975,812,830.3826381080606
976,812,830.2243535851202
977,812,830.0660992338004
978,812,829.9078750483504
979,812,829.7496810230201
980,812,829.5915171520605
981,812,829.4333834297234
982,812,829.2752798502623
983,812,829.1172064079315
984,812,828.9591630969861
985,812,828.8011499116827
986,811,828.643166846279
987,811,828.4852138950332
988,811,828.3272910522056
989,811,828.1693983120568
990,811,828.0115356688486
991,811,827.8537031168444
992,811,827.6959006503079
993,810,827.5381282635045
994,810,827.3803859507007
995,810,827.2226737061635
996,809,827.0649915241618
997,809,826.9073393989648
998,808,826.7497173248436
999,808,826.5921252960698
1000,808,826.434563306916
1001,808,826.2770313516565
1002,808,826.1195294245664
1003,808,825.9620575199215
1004,808,825.8046156319991
1005,808,825.6472037550778
1006,808,825.4898218834368
1007,807,825.3324700113566
1008,807,825.1751481331189
1009,807,825.0178562430062
1010,807,824.8605943353026
1011,807,824.7033624042925
1012,807,824.5461604442622
1013,807,824.3889884494987
1014,806,824.2318464142901
1015,805,824.0747343329255
1016,805,823.9176521996952
1017,805,823.7606000088908
1018,804,823.6035777548047
1019,804,823.4465854317305
1020,804,823.2896230339627
1021,804,823.1326905557972
1022,804,822.9757879915308
1023,804,822.8189153354614
1024,804,822.662072581888
1025,804,822.5052597251107
1026,804,822.3484767594307
1027,804,822.1917236791503
1028,804,822.0350004785727
1029,804,821.8783071520025
1030,804,821.7216436937452
1031,804,821.5650100981075
1032,804,821.4084063593968
1033,804,821.2518324719222
1034,804,821.0952884299934
1035,804,820.9387742279214
1036,804,820.7822898600181
1037,804,820.6258353205968
1038,804,820.4694106039717
1039,804,820.313015704458
1040,803,820.1566506163721
1041,803,820.0003153340314
1042,803,819.8440098517545
1043,803,819.6877341638611
1044,803,819.5314882646717
1045,803,819.3752721485082
1046,802,819.2190858096936
1047,802,819.0629292425515
1048,802,818.9068024414073
1049,802,818.7507054005869
1050,802,818.5946381144176
1051,802,818.4386005772276
1052,802,818.2825927833463
1053,802,818.1266147271041
1054,801,817.9706664028326
1055,801,817.8147478048644
1056,800,817.658858927533
1057,800,817.5029997651733
1058,800,817.3471703121211
1059,800,817.1913705627135
1060,800,817.0356005112882
1061,800,816.8798601521845
1062,800,816.7241494797424
1063,800,816.5684684883033
1064,798,816.4128171722093
1065,798,816.2571955258041
1066,798,816.101603543432
1067,798,815.9460412194385
1068,798,815.7905085481701
1069,798,815.635005523975
1070,798,815.4795321412014
1071,798,815.3240883941995
1072,798,815.1686742773202
1073,798,815.0132897849154
1074,798,814.8579349113382
1075,798,814.7026096509431
1076,798,814.5473139980849
1077,798,814.3920479471201
1078,798,814.2368114924061
1079,798,814.0816046283013
1080,798,813.9264273491654
1081,798,813.7712796493588
1082,798,813.6161615232435
1083,798,813.4610729651819
1084,797,813.3060139695381
1085,797,813.150984530677
1086,796,812.9959846429645
1087,796,812.8410143007677
1088,796,812.6860734984548
1089,796,812.5311622303949
1090,796,812.3762804909585
1091,796,812.2214282745166
1092,796,812.0666055754419
1093,796,811.911812388108
1094,796,811.7570487068892
1095,796,811.6023145261615
1096,796,811.4476098403012
1097,796,811.2929346436863
1098,795,811.1382889306958
1099,795,810.9836726957095
1100,795,810.8290859331084
1101,795,810.6745286372746
1102,794,810.5200008025912
1103,794,810.3655024234426
1104,794,810.2110334942139
1105,794,810.0565940092915
1106,794,809.902183963063
1107,794,809.7478033499166
1108,794,809.5934521642422
1109,794,809.4391304004301
1110,794,809.2848380528725
1111,793,809.1305751159615
1112,793,808.9763415840916
1113,793,808.8221374516573
1114,793,808.6679627130549
1115,793,808.5138173626812
1116,793,808.3597013949343
1117,793,808.2056148042136
1118,793,808.0515575849194
1119,793,807.8975297314526
1120,793,807.7435312382161
1121,793,807.589562099613
1122,793,807.435622310048
1123,793,807.2817118639266
1124,793,807.1278307556556
1125,793,806.9739789796427
1126,793,806.8201565302965
1127,793,806.666363402027
1128,792,806.5125995892452
1129,792,806.3588650863629
1130,792,806.2051598877933
1131,792,806.0514839879504
1132,792,805.8978373812496
1133,792,805.7442200621069
1134,792,805.5906320249396
1135,792,805.4370732641663
1136,792,805.2835437742065
1137,792,805.1300435494803
1138,792,804.9765725844096
1139,791,804.823130873417
1140,791,804.669718410926
1141,791,804.5163351913615
1142,791,804.3629812091493
1143,791,804.2096564587164
1144,791,804.0563609344905
1145,789,803.9030946309007
1146,789,803.7498575423773
1147,789,803.5966496633511
1148,789,803.4434709882544
1149,789,803.2903215115205
1150,789,803.1372012275837
1151,789,802.9841101308793
1152,789,802.8310482158439
1153,789,802.678015476915
1154,788,802.5250119085309
1155,788,802.3720375051314
1156,788,802.2190922611571
1157,788,802.06617617105
1158,788,801.9132892292524
